Date,Time,PV,SP,CO,Mode,P,I,D,Filtered_PV_Kalman
2016-07-21,00:06:01,-49.25985,-20.84667,48,AUTO,0,0,0,-56.58092535662709
2016-07-21,00:06:03,-47.88326,-20.84667,48,AUTO,0,0,0,-55.753560618234985
2016-07-21,00:06:06,-48.54799,-20.84667,48,AUTO,0,0,0,-55.068131275408014
2016-07-21,00:06:07,-47.91154,-20.84667,48,AUTO,0,0,0,-54.38736108874573
2016-07-21,00:06:09,-46.48311,-20.84667,48,AUTO,0,0,0,-53.63546982067771
2016-07-21,00:06:11,-47.1714,-20.84667,48,AUTO,0,0,0,-53.020575683360924
2016-07-21,00:06:15,-44.77654,-20.84667,48,AUTO,0,0,0,-52.23636243224268
2016-07-21,00:06:18,-48.40184,-20.84667,48,AUTO,0,0,0,-51.87160378507378
2016-07-21,00:06:19,-52.23929,-20.84667,48,AUTO,0,0,0,-51.906579907579
2016-07-21,00:06:22,-56.87818,-20.84667,48,AUTO,0,0,0,-52.37950297844904
2016-07-21,00:06:24,-58.49519,-20.84667,48,AUTO,0,0,0,-52.96125722918233
2016-07-21,00:06:25,-57.71732,-20.84667,48,AUTO,0,0,0,-53.41367732915269
2016-07-21,00:06:28,-55.9636,-20.84667,48,AUTO,0,0,0,-53.65623852425296
2016-07-21,00:06:30,-56.39732,-20.84667,48,AUTO,0,0,0,-53.91698368575368
2016-07-21,00:06:32,-59.14105,-20.84667,48,AUTO,0,0,0,-54.41392258627555
2016-07-21,00:06:33,-64.5908,-20.84667,48,AUTO,0,0,0,-55.38199725617982
2016-07-21,00:06:36,-66.87253,-20.84667,48,AUTO,0,0,0,-56.47503328685822
2016-07-21,00:06:38,-65.6468,-20.84667,48,AUTO,0,0,0,-57.34749687979584
2016-07-21,00:06:39,-64.35036,-20.84667,48,AUTO,0,0,0,-58.01364368768939
2016-07-21,00:06:41,-62.10164,-20.84667,48,AUTO,0,0,0,-58.40251401792182
2016-07-21,00:06:44,-62.50707,-20.84667,48,AUTO,0,0,0,-58.79295958544878
2016-07-21,00:06:46,-62.5825,-20.84667,48,AUTO,0,0,0,-59.15343932169461
2016-07-21,00:06:48,-65.42052,-20.84667,48,AUTO,0,0,0,-59.7495948822138
2016-07-21,00:06:49,-65.26965,-20.84667,48,AUTO,0,0,0,-60.274689694577134
2016-07-21,00:06:51,-65.37337,-20.84667,48,AUTO,0,0,0,-60.75970126079323
2016-07-21,00:06:53,-61.48407,-20.84667,48,AUTO,0,0,0,-60.828606780589595
2016-07-21,00:06:57,-62.84179,-20.84667,48,AUTO,0,0,0,-61.02011067725236
2016-07-21,00:06:58,-60.6732,-20.84667,48,AUTO,0,0,0,-60.9871108261473
2016-07-21,00:07:00,-58.11804,-20.84667,48,AUTO,0,0,0,-60.71419068767645
2016-07-21,00:07:02,-57.47218,-20.84667,48,AUTO,0,0,0,-60.405794673977205
2016-07-21,00:07:03,-57.89176,-20.84667,48,AUTO,0,0,0,-60.16664732177895
2016-07-21,00:07:05,-59.66434,-20.84667,48,AUTO,0,0,0,-60.118865376988516
2016-07-21,00:07:08,-58.76862,-20.84667,48,AUTO,0,0,0,-59.99042339085875
