Date,Time,PV,SP,CO,Mode,P,I,D,Filtered_PV_Kalman
2016-07-21,00:11:31,145.8365,145,105,AUTO,0.5,0.5,0,145.8548525914403
2016-07-21,00:11:33,145.8129,145,105,AUTO,0.5,0.5,0,145.850861854453
2016-07-21,00:11:35,145.8365,145,105,AUTO,0.5,0.5,0,145.84949568416877
2016-07-21,00:11:41,145.8129,145,105,AUTO,0.5,0.5,0,145.84601452256769
2016-07-21,00:11:45,145.8365,145,105,AUTO,0.5,0.5,0,145.84510945435082
2016-07-21,00:11:49,145.8129,145,105,AUTO,0.5,0.5,0,145.8420455325189
2016-07-21,00:12:01,145.8365,145,105,AUTO,0.5,0.5,0,145.84151801417076
2016-07-21,00:12:03,145.8129,145,105,AUTO,0.5,0.5,0,145.83879572780575
2016-07-21,00:12:13,145.7657,145,105,AUTO,0.5,0.5,0,145.8318425024017
2016-07-21,00:12:14,145.7421,145,105,AUTO,0.5,0.5,0,145.82330575386314
2016-07-21,00:12:19,145.8129,145,105,AUTO,0.5,0.5,0,145.82231590733883
2016-07-21,00:12:27,145.7657,145,105,AUTO,0.5,0.5,0,145.81693032357083
2016-07-21,00:12:30,145.8129,145,105,AUTO,0.5,0.5,0,145.81654693935562
2016-07-21,00:12:36,145.7657,145,105,AUTO,0.5,0.5,0,145.81171012821687
2016-07-21,00:12:38,145.7421,145,105,AUTO,0.5,0.5,0,145.80508847020175
2016-07-21,00:12:39,145.8129,145,105,AUTO,0.5,0.5,0,145.80583154136428
2016-07-21,00:12:42,145.7657,145,105,AUTO,0.5,0.5,0,145.80201403162337
2016-07-21,00:12:44,145.7893,145,105,AUTO,0.5,0.5,0,145.80080461035723
2016-07-21,00:12:47,145.7657,145,105,AUTO,0.5,0.5,0,145.79746528703612
2016-07-21,00:12:51,145.7421,145,105,AUTO,0.5,0.5,0,145.79219866842683
2016-07-21,00:12:52,145.8129,145,105,AUTO,0.5,0.5,0,145.79416788097745
2016-07-21,00:12:54,145.7657,145,105,AUTO,0.5,0.5,0,145.79145987602075
2016-07-21,00:12:57,145.7421,145,105,AUTO,0.5,0.5,0,145.7867645216657
2016-07-21,00:12:58,145.7657,145,105,AUTO,0.5,0.5,0,145.78476076068586
2016-07-21,00:13:00,145.7893,145,105,AUTO,0.5,0.5,0,145.78519255547144
2016-07-21,00:13:01,145.7657,145,105,AUTO,0.5,0.5,0,145.78333832765318
2016-07-21,00:13:03,145.7421,145,105,AUTO,0.5,0.5,0,145.7794155349529
2016-07-21,00:13:05,145.8129,145,105,AUTO,0.5,0.5,0,145.7826007420778
2016-07-21,00:13:07,145.7657,145,105,AUTO,0.5,0.5,0,145.78099306030637
2016-07-21,00:13:09,145.7421,145,105,AUTO,0.5,0.5,0,145.77729336097946
2016-07-21,00:13:12,145.7657,145,105,AUTO,0.5,0.5,0,145.77619054342088
2016-07-21,00:13:14,145.7421,145,105,AUTO,0.5,0.5,0,145.77294768313797
2016-07-21,00:13:20,145.7657,145,105,AUTO,0.5,0.5,0,145.772258247845
2016-07-21,00:13:23,145.7421,145,105,AUTO,0.5,0.5,0,145.7693894468719
2016-07-21,00:13:26,145.7185,145,105,AUTO,0.5,0.5,0,145.764548592209
2016-07-21,00:13:28,145.7421,145,105,AUTO,0.5,0.5,0,145.76241317162672
